Date,Id,suburb,postalCode,sellPrice,bed,bath,car,propType,,,
18/09/2015,395,Avalon Beach,2107,1600000,3,2,3,house,,,
17/09/2015,396,Bilgola Plateau,2107,1325000,4,2,2,house,,,
16/09/2015,397,Avalon Beach,2107,1600000,4,3,2,house,,,
16/09/2015,398,Avalon Beach,2107,1280000,3,2,3,house,,,
16/09/2015,399,Bilgola Plateau,2107,1175000,4,2,2,house,,,
15/09/2015,400,Avalon Beach,2107,1175000,3,2,1,townhouse,,,
11/09/2015,401,Bilgola Plateau,2107,1625000,3,2,5,house,,,
11/09/2015,402,Avalon Beach,2107,1220000,4,2,2,house,,,
9/09/2015,403,Avalon Beach,2107,1075000,3,2,2,townhouse,,,
5/09/2015,404,Avalon Beach,2107,2542500,4,2,2,house,,,
5/09/2015,405,Avalon Beach,2107,1450000,4,3,2,house,,,
3/09/2015,406,Avalon Beach,2107,1211110,3,1,3,house,,,
28/08/2015,407,Bilgola Plateau,2107,1382500,4,2,2,house,,,
28/08/2015,408,Avalon Beach,2107,1260000,5,2,1,house,,,
24/08/2015,409,Avalon Beach,2107,1250000,3,2,1,house,,,
20/08/2015,410,Avalon Beach,2107,1310000,3,2,2,house,,,
19/08/2015,411,Bilgola Plateau,2107,1300000,6,3,2,house,,,
18/08/2015,412,Avalon Beach,2107,1225000,3,2,2,house,,,
14/08/2015,413,Avalon Beach,2107,1165000,3,3,2,house,,,
12/08/2015,414,Bilgola Plateau,2107,1850000,4,3,2,house,,,
11/08/2015,415,Avalon Beach,2107,2000000,4,2,2,house,,,
11/08/2015,416,Avalon Beach,2107,1300500,5,3,2,house,,,
9/08/2015,417,Avalon Beach,2107,1275000,4,2,3,house,,,
7/08/2015,418,Bilgola Plateau,2107,1480000,5,4,2,house,,,
7/08/2015,419,Bilgola Plateau,2107,1325000,4,3,3,house,,,
6/08/2015,420,Bilgola Plateau,2107,1500000,4,3,3,house,,,
5/08/2015,421,Avalon Beach,2107,2400000,4,3,2,house,,,
3/08/2015,422,Avalon Beach,2107,1520000,4,2,2,house,,,
31/07/2015,423,Avalon Beach,2107,1300000,3,2,2,house,,,
30/07/2015,424,Avalon Beach,2107,1425000,2,1,2,house,,,
29/07/2015,425,Whale Beach,2107,3070000,4,1,2,house,,,
27/07/2015,426,Avalon Beach,2107,1740000,4,3,2,house,,,
17/07/2015,427,Avalon Beach,2107,1550000,5,4,2,house,,,
30/06/2015,428,Avalon Beach,2107,1580000,4,3,2,house,,,
27/06/2015,429,Avalon Beach,2107,1820000,5,2,2,house,,,
25/06/2015,430,Avalon Beach,2107,1530000,4,2,2,house,,,
21/06/2015,431,Avalon Beach,2107,1200000,4,2,2,house,,,
16/06/2015,432,Bilgola Beach,2107,1925000,4,2,2,house,,,
2/06/2015,433,Whale Beach,2107,2200000,5,4,2,house,,,
24/05/2015,434,Avalon Beach,2107,1274000,4,3,1,house,,,
17/05/2015,435,Avalon Beach,2107,1730000,4,2,4,house,,,
8/05/2015,436,Bilgola Plateau,2107,1250000,4,2,2,house,,,
7/05/2015,437,Avalon Beach,2107,1525000,4,1,1,house,,,
5/05/2015,438,Whale Beach,2107,1630000,5,4,2,house,,,
24/04/2015,439,Bilgola Plateau,2107,2010000,4,4,3,house,,,
24/04/2015,440,Avalon Beach,2107,1610000,5,3,2,house,,,
17/04/2015,441,Avalon Beach,2107,1750000,4,3,3,house,,,
11/04/2015,442,Bilgola Plateau,2107,1950000,4,2,4,house,,,
10/04/2015,443,Avalon Beach,2107,2500000,5,5,4,house,,,
26/03/2015,444,Avalon Beach,2107,1200000,4,2,2,house,,,
16/03/2015,445,Bilgola Plateau,2107,1157000,4,3,2,house,,,
14/03/2015,446,Avalon Beach,2107,1655000,5,3,3,house,,,
9/03/2015,447,Avalon Beach,2107,1500000,3,2,1,house,,,
7/03/2015,448,Avalon Beach,2107,1700000,4,2,2,house,,,
4/03/2015,449,Avalon Beach,2107,1640000,4,3,2,house,,,
4/03/2015,450,Avalon Beach,2107,1300000,3,2,2,house,,,
1/03/2015,451,Avalon Beach,2107,2400000,4,2,2,house,,,
25/02/2015,452,Bilgola Beach,2107,3150000,5,3,3,house,,,
12/02/2015,453,Whale Beach,2107,5500000,4,3,2,house,,,
5/02/2015,454,Avalon Beach,2107,1260000,4,3,4,house,,,
2/02/2015,455,Avalon Beach,2107,2500000,4,4,1,house,,,
19/01/2015,456,Avalon Beach,2107,1260000,5,3,4,house,,,
13/12/2014,457,Avalon Beach,2107,1680000,4,3,2,house,,,
3/12/2014,458,Avalon Beach,2107,2500000,4,2,2,house,,,
3/12/2014,459,Bilgola Plateau,2107,810000,2,1,2,house,,,
1/12/2014,460,Avalon Beach,2107,1280000,3,1,2,house,,,
29/11/2014,461,Avalon Beach,2107,1465000,4,3,2,house,,,
27/11/2014,462,Avalon Beach,2107,1410000,4,2,2,house,,,
15/11/2014,463,Avalon Beach,2107,1600000,5,2,2,house,,,
15/11/2014,464,Avalon Beach,2107,1200000,4,3,1,house,,,
13/11/2014,465,Avalon Beach,2107,2550000,3,2,6,house,,,
11/11/2014,466,Bilgola Plateau,2107,2200000,5,3,2,house,,,
7/11/2014,467,Avalon Beach,2107,1900000,4,3,2,house,,,
25/10/2014,468,Avalon Beach,2107,1825000,4,3,4,house,,,
22/10/2014,469,Avalon Beach,2107,1200000,4,3,3,house,,,
27/09/2014,470,Avalon Beach,2107,1550000,6,2,2,house,,,
24/09/2014,471,Bilgola Plateau,2107,2600000,4,3,2,house,,,
24/09/2014,472,Avalon Beach,2107,1990000,4,4,2,house,,,
18/09/2014,473,Bilgola Plateau,2107,1025000,3,2,2,house,,,
12/09/2014,474,Bilgola Plateau,2107,1300000,5,3,3,house,,,
11/09/2014,475,Avalon Beach,2107,1750000,4,3,1,house,,,
22/08/2014,476,Avalon Beach,2107,1776000,6,3,2,house,,,
22/08/2014,477,Avalon Beach,2107,1100000,4,3,2,house,,,
12/07/2014,478,Avalon Beach,2107,1500000,5,2,2,house,,,
1/07/2014,479,Avalon Beach,2107,950000,5,2,2,house,,,
12/06/2014,480,Clareville,2107,1270000,5,3,2,house,,,
8/06/2014,481,Avalon Beach,2107,1335000,4,3,2,house,,,
19/05/2014,482,Avalon Beach,2107,2200000,5,3,2,house,,,
19/05/2014,483,Avalon Beach,2107,1900000,4,3,2,house,,,
14/05/2014,484,Avalon Beach,2107,1825000,3,2,2,house,,,
14/05/2014,485,Avalon Beach,2107,1435000,4,2,,house,,,
9/05/2014,486,Avalon Beach,2107,1620000,5,4,3,house,,,
2/05/2014,487,Clareville,2107,2210000,4,4,6,house,,,
24/04/2014,488,Avalon Beach,2107,1230000,4,2,4,house,,,
16/04/2014,489,Bilgola Plateau,2107,1360000,3,3,2,house,,,
10/04/2014,490,Avalon Beach,2107,1290000,4,2,2,house,,,
10/04/2014,491,Avalon Beach,2107,1270000,4,3,2,house,,,
10/04/2014,492,Avalon Beach,2107,970000,3,2,2,house,,,
31/03/2014,493,Avalon Beach,2107,880000,4,2,2,house,,,
12/03/2014,494,Avalon Beach,2107,1820000,4,2,2,house,,,
3/03/2014,495,Avalon Beach,2107,2000000,5,3,2,house,,,
3/03/2014,496,Clareville,2107,1300000,4,2,1,house,,,
28/02/2014,497,Avalon Beach,2107,1250000,4,2,4,house,,,
20/02/2014,498,Bilgola Plateau,2107,1365000,5,3,3,house,,,
31/01/2014,499,Bilgola Plateau,2107,1100000,3,2,2,house,,,
8/01/2014,500,Avalon Beach,2107,1550000,4,2,2,house,,,
24/12/2013,501,Avalon Beach,2107,1220000,4,2,2,house,,,
19/12/2013,502,Avalon Beach,2107,1360000,5,4,2,house,,,
17/12/2013,503,Clareville,2107,2100000,3,3,2,house,,,
7/12/2013,504,Avalon Beach,2107,1310000,4,2,2,house,,,
29/11/2013,505,Avalon Beach,2107,1650000,5,2,2,house,,,
23/11/2013,506,Avalon Beach,2107,1975000,4,2,2,house,,,
22/11/2013,507,Avalon Beach,2107,2300000,4,2,2,house,,,
8/11/2013,508,Avalon Beach,2107,1425000,4,3,2,house,,,
6/11/2013,509,Whale Beach,2107,3100000,4,3,4,house,,,
31/10/2013,510,Avalon Beach,2107,1415000,4,3,2,house,,,
24/10/2013,511,Avalon Beach,2107,3900000,4,3,6,house,,,
26/09/2013,512,Avalon Beach,2107,1600000,5,3,4,house,,,
23/09/2013,513,Avalon Beach,2107,842750,2,1,2,house,,,
21/09/2013,514,Avalon Beach,2107,1011000,3,2,2,house,,,
17/09/2013,515,Avalon Beach,2107,1710000,4,4,2,house,,,
17/09/2013,516,Avalon Beach,2107,1685000,4,3,2,house,,,
5/09/2013,517,Avalon Beach,2107,1150000,4,2,2,house,,,
26/08/2013,518,Whale Beach,2107,2000000,3,2,4,house,,,
5/06/2013,519,Avalon Beach,2107,1030000,4,2,2,house,,,
17/04/2013,520,Avalon Beach,2107,1205000,4,2,2,house,,,
6/03/2013,521,Avalon Beach,2107,3500000,3,3,2,house,,,
6/03/2013,522,Whale Beach,2107,1600000,4,3,2,house,,,
1/03/2013,523,Whale Beach,2107,3900000,4,3,4,house,,,
17/01/2013,524,Avalon Beach,2107,5050000,5,3,4,house,,,
5/01/2013,525,Whale Beach,2107,4500000,4,4,4,house,,,
6/12/2012,526,Whale Beach,2107,2200000,4,4,2,house,,,
3/12/2012,527,Whale Beach,2107,3256000,4,3,2,house,,,
7/11/2012,528,Avalon Beach,2107,1460000,4,3,2,house,,,
5/11/2012,529,Bilgola Plateau,2107,1800000,4,4,3,house,,,
24/10/2012,530,Avalon Beach,2107,1700000,5,3,4,house,,,
19/10/2012,531,Whale Beach,2107,13100000,6,4,5,house,,,
4/10/2012,532,Avalon Beach,2107,1950000,4,3,2,house,,,
11/09/2012,533,Avalon Beach,2107,1200000,4,3,2,house,,,
24/08/2012,534,Avalon Beach,2107,1510000,5,3,2,house,,,
4/06/2012,535,Bilgola Plateau,2107,1850000,4,3,2,house,,,
26/04/2012,536,Avalon Beach,2107,1520000,4,3,4,house,,,
17/03/2012,537,Whale Beach,2107,2800000,4,4,2,house,,,
2/03/2012,538,Avalon Beach,2107,875000,4,2,2,house,,,
13/01/2012,539,Avalon Beach,2107,1350000,5,3,4,house,,,
2/12/2011,540,Avalon Beach,2107,1330000,4,3,2,house,,,
2/12/2011,541,Avalon Beach,2107,1285000,5,3,2,house,,,
26/11/2011,542,Avalon Beach,2107,2150000,4,3,2,house,,,
18/11/2011,543,Avalon Beach,2107,1200000,3,2,2,house,,,
18/10/2011,544,Bilgola Plateau,2107,1217500,4,3,2,house,,,
16/09/2011,545,Avalon Beach,2107,2210000,4,3,3,house,,,
2/06/2011,546,Avalon Beach,2107,725000,3,1,1,duplex/semi-detached,,,
25/02/2011,547,Bilgola Beach,2107,2400000,4,2,4,house,,,
27/10/2010,548,Avalon Beach,2107,3450000,4,4,2,house,,,
11/10/2010,549,Bilgola Beach,2107,1555000,5,2,2,house,,,
28/06/2019,550,Avalon Beach,2107,3015000,5,4,8,house,,,
15/02/2019,551,Avalon Beach,2107,1870000,4,2,2,house,,,
12/11/2018,552,Avalon Beach,2107,1235000,3,1,2,house,,,
25/09/2018,553,Avalon Beach,2107,1550000,3,3,2,house,,,
11/09/2018,554,Avalon Beach,2107,3250000,6,3,2,house,,,
1/07/2018,555,Avalon Beach,2107,4800000,3,1,2,house,,,
26/06/2018,556,Bilgola Plateau,2107,1900000,4,3,2,house,,,
15/05/2018,557,Avalon Beach,2107,2200000,2,2,2,townhouse,,,
29/03/2018,558,Avalon Beach,2107,2300000,3,1,2,house,,,
2/02/2018,559,Avalon Beach,2107,2050000,4,2,3,house,,,
21/11/2017,560,Avalon Beach,2107,1570000,4,2,1,house,,,
19/10/2017,561,Bilgola Plateau,2107,1600000,4,2,2,house,,,
25/08/2017,562,Bilgola Plateau,2107,1470000,5,2,2,house,,,
24/07/2017,563,Avalon Beach,2107,2125000,3,2,2,townhouse,,,
16/07/2017,564,Avalon Beach,2107,1800000,2,3,1,house,,,
5/04/2017,565,Bilgola Plateau,2107,2700000,3,4,2,house,,,
28/03/2017,566,Avalon Beach,2107,1420000,3,1,1,house,,,
11/11/2016,567,Clareville,2107,4500000,3,2,3,house,,,
9/11/2016,568,Bilgola Plateau,2107,1312000,3,1,1,house,,,
5/11/2016,569,Bilgola Plateau,2107,1530000,3,1,1,house,,,
26/10/2016,570,Avalon Beach,2107,1700000,5,3,2,house,,,
11/10/2016,571,Bilgola Plateau,2107,1300000,3,1,2,house,,,
3/09/2016,572,Bilgola Plateau,2107,1770000,3,2,2,house,,,
31/08/2016,573,Avalon Beach,2107,3200000,5,3,2,house,,,
19/08/2016,574,Avalon Beach,2107,1830000,4,2,2,house,,,
16/08/2016,575,Avalon Beach,2107,1520000,6,2,7,house,,,
5/08/2016,576,Avalon Beach,2107,1400000,3,1,1,house,,,
3/08/2016,577,Bilgola Plateau,2107,3100000,5,3,2,house,,,
22/07/2016,578,Avalon Beach,2107,2750000,5,3,2,house,,,
12/07/2016,579,Bilgola Plateau,2107,1425000,4,2,2,house,,,
1/07/2016,580,Bilgola Plateau,2107,1850000,4,3,2,house,,,
24/06/2016,581,Avalon Beach,2107,1600000,2,2,1,house,,,
24/06/2016,582,Avalon Beach,2107,1550000,3,1,2,house,,,
24/06/2016,583,Avalon Beach,2107,1420000,4,2,4,house,,,
24/06/2016,584,Bilgola Plateau,2107,1275000,4,2,2,house,,,
10/06/2016,585,Avalon Beach,2107,1400000,3,1,2,house,,,
27/05/2016,586,Avalon Beach,2107,1400000,3,2,4,house,,,
21/05/2016,587,Avalon Beach,2107,1015000,3,1,,house,,,
3/05/2016,588,Avalon Beach,2107,1607000,4,3,3,house,,,
2/05/2016,589,Avalon Beach,2107,1800000,4,2,2,house,,,
2/05/2016,590,Avalon Beach,2107,1755000,4,2,1,house,,,
2/05/2016,591,Bilgola Plateau,2107,1190000,3,2,2,house,,,
14/04/2016,592,Avalon Beach,2107,1660000,3,2,2,townhouse,,,
12/04/2016,593,Avalon Beach,2107,1300000,3,3,2,house,,,
31/03/2016,594,Avalon Beach,2107,1240000,3,2,2,house,,,
23/03/2016,595,Avalon Beach,2107,1300000,5,2,2,house,,,
21/03/2016,596,Bilgola Plateau,2107,1154000,3,1,3,house,,,
21/03/2016,597,Bilgola Plateau,2107,1090000,3,1,2,house,,,
29/02/2016,598,Avalon Beach,2107,3100000,4,3,5,house,,,
29/02/2016,599,Bilgola Plateau,2107,1145000,2,1,2,house,,,
27/11/2015,600,Avalon Beach,2107,1450000,3,2,2,house,,,
11/11/2015,601,Avalon Beach,2107,1910000,4,2,1,house,,,
27/10/2015,602,Avalon Beach,2107,1350000,5,2,4,house,,,
23/10/2015,603,Avalon Beach,2107,1550000,5,2,2,house,,,
13/10/2015,604,Bilgola Plateau,2107,1450000,4,2,2,house,,,
1/10/2015,605,Avalon Beach,2107,1440000,4,3,4,house,,,
29/09/2015,606,Avalon Beach,2107,1235000,4,2,2,house,,,
24/09/2015,607,Bilgola Plateau,2107,1451000,4,2,2,house,,,
18/09/2015,608,Avalon Beach,2107,1660000,3,2,2,house,,,
17/09/2015,609,Avalon Beach,2107,1073000,3,2,2,house,,,
16/09/2015,610,Bilgola Plateau,2107,1600000,6,5,3,house,,,
16/09/2015,611,Avalon Beach,2107,1436000,4,2,3,house,,,
12/09/2015,612,Avalon Beach,2107,1200000,3,2,2,townhouse,,,
11/09/2015,613,Avalon Beach,2107,1432000,4,3,2,house,,,
9/09/2015,614,Avalon Beach,2107,1855000,4,3,2,house,,,
5/09/2015,615,Bilgola Plateau,2107,2230000,4,2,3,house,,,
4/09/2015,616,Bilgola Plateau,2107,1275000,4,2,1,house,,,
2/09/2015,617,Bilgola Plateau,2107,1220000,3,1,2,house,,,
28/08/2015,618,Bilgola Plateau,2107,1340000,3,3,2,house,,,
22/08/2015,619,Avalon Beach,2107,1135000,2,2,1,house,,,
21/08/2015,620,Avalon Beach,2107,1175000,4,3,2,house,,,
20/08/2015,621,Bilgola Plateau,2107,1375000,4,2,2,house,,,
19/08/2015,622,Bilgola Beach,2107,3680000,8,3,6,house,,,
11/08/2015,623,Bilgola Plateau,2107,1220000,3,1,2,house,,,
1/08/2015,624,Bilgola Plateau,2107,1600000,5,2,2,house,,,
29/07/2015,625,Avalon Beach,2107,1795000,5,3,2,house,,,
29/07/2015,626,Avalon Beach,2107,1080000,4,2,1,house,,,
24/07/2015,627,Avalon Beach,2107,1250000,5,2,2,house,,,
15/07/2015,628,Avalon Beach,2107,1697000,3,2,2,house,,,
15/07/2015,629,Bilgola Plateau,2107,1100000,2,1,2,house,,,
11/07/2015,630,Avalon Beach,2107,1130000,3,2,2,house,,,
6/07/2015,631,Avalon Beach,2107,1095000,3,1,2,house,,,
3/07/2015,632,Avalon Beach,2107,1762500,4,2,2,house,,,
3/07/2015,633,Avalon Beach,2107,1062500,3,2,2,townhouse,,,
29/06/2015,634,Bilgola Plateau,2107,1200000,3,1,3,house,,,
27/06/2015,635,Clareville,2107,1527000,5,2,4,house,,,
26/06/2015,636,Avalon Beach,2107,1250000,1,2,2,house,,,
20/06/2015,637,Avalon Beach,2107,1057500,5,3,2,house,,,
17/06/2015,638,Avalon Beach,2107,1200000,3,2,2,house,,,
13/06/2015,639,Avalon Beach,2107,2420000,3,1,1,house,,,
10/06/2015,640,Avalon Beach,2107,2400000,4,3,2,house,,,
10/06/2015,641,Avalon Beach,2107,1255000,3,2,2,house,,,
6/06/2015,642,Avalon Beach,2107,1410000,5,2,2,house,,,
5/06/2015,643,Avalon Beach,2107,1235000,3,1,1,house,,,
30/05/2015,644,Bilgola Plateau,2107,1660000,3,3,6,house,,,
28/05/2015,645,Bilgola Plateau,2107,1230750,4,3,3,house,,,
25/05/2015,646,Avalon Beach,2107,1620000,4,2,3,house,,,
25/05/2015,647,Avalon Beach,2107,630000,1,1,1,house,,,
22/05/2015,648,Avalon Beach,2107,1255000,3,2,2,house,,,
21/05/2015,649,Bilgola Plateau,2107,1275000,4,2,2,house,,,
20/05/2015,650,Avalon Beach,2107,1375000,4,2,2,house,,,
19/05/2015,651,Avalon Beach,2107,2010000,4,2,4,house,,,
18/05/2015,652,Bilgola Plateau,2107,1260000,5,2,2,house,,,
8/05/2015,653,Bilgola Plateau,2107,1510000,4,2,1,house,,,
6/05/2015,654,Bilgola Plateau,2107,1560000,4,2,2,house,,,
5/05/2015,655,Avalon Beach,2107,865000,3,1,1,house,,,
29/04/2015,656,Avalon Beach,2107,1190000,4,2,2,house,,,
24/04/2015,657,Bilgola Plateau,2107,1750000,4,2,2,house,,,
23/04/2015,658,Clareville,2107,3900000,3,2,2,house,,,
23/04/2015,659,Bilgola Plateau,2107,1225000,3,3,2,house,,,
22/04/2015,660,Avalon Beach,2107,880000,4,2,2,house,,,
20/04/2015,661,Avalon Beach,2107,1580000,3,2,2,townhouse,,,
17/04/2015,662,Bilgola Plateau,2107,1225000,4,3,3,house,,,
15/04/2015,663,Avalon Beach,2107,1500000,4,2,2,house,,,
15/04/2015,664,Bilgola Plateau,2107,965000,4,2,,house,,,
14/04/2015,665,Clareville,2107,1725000,2,2,2,house,,,
13/04/2015,666,Bilgola Plateau,2107,1950000,4,3,2,house,,,
12/04/2015,667,Avalon Beach,2107,1215000,3,1,2,house,,,
10/04/2015,668,Bilgola Plateau,2107,1700000,4,3,3,house,,,
9/04/2015,669,Whale Beach,2107,3000000,5,4,2,house,,,
29/03/2015,670,Avalon Beach,2107,1425000,3,3,2,house,,,
28/03/2015,671,Avalon Beach,2107,1200000,4,2,2,house,,,
25/03/2015,672,Avalon Beach,2107,1305000,4,2,2,house,,,
20/03/2015,673,Avalon Beach,2107,2250000,4,2,7,house,,,
19/03/2015,674,Avalon Beach,2107,1425000,4,3,2,house,,,
19/03/2015,675,Avalon Beach,2107,970000,3,2,2,house,,,
18/03/2015,676,Avalon Beach,2107,1335000,3,2,5,house,,,
15/03/2015,677,Bilgola Beach,2107,4025000,4,3,2,house,,,
12/03/2015,678,Avalon Beach,2107,1250000,3,2,2,house,,,
10/03/2015,679,Avalon Beach,2107,1800000,4,3,3,house,,,
5/03/2015,680,Bilgola Plateau,2107,2240000,4,2,2,house,,,
4/03/2015,681,Avalon Beach,2107,1111000,4,2,1,house,,,
28/02/2015,682,Avalon Beach,2107,1395000,3,2,2,house,,,
27/02/2015,683,Bilgola Plateau,2107,1330700,4,3,2,house,,,
25/02/2015,684,Avalon Beach,2107,1590000,4,2,,house,,,
18/02/2015,685,Bilgola Plateau,2107,1595000,3,2,2,house,,,
18/02/2015,686,Avalon Beach,2107,1130000,3,1,2,house,,,
16/02/2015,687,Bilgola Plateau,2107,1025000,3,3,2,house,,,
13/02/2015,688,Bilgola Plateau,2107,1282000,4,3,2,house,,,
13/02/2015,689,Bilgola Plateau,2107,1060000,4,2,1,house,,,
8/02/2015,690,Avalon Beach,2107,925000,4,3,,house,,,
6/02/2015,691,Bilgola Plateau,2107,1300000,5,2,2,house,,,
31/01/2015,692,Avalon Beach,2107,1200000,3,1,2,house,,,
30/01/2015,693,Bilgola Plateau,2107,1375000,5,2,6,house,,,
30/01/2015,694,Avalon Beach,2107,1315000,5,2,3,house,,,
28/01/2015,695,Bilgola Plateau,2107,2200000,5,3,3,house,,,
28/01/2015,696,Bilgola Plateau,2107,1180000,3,3,2,house,,,
16/01/2015,697,Avalon Beach,2107,1035000,4,2,2,house,,,
6/01/2015,698,Avalon Beach,2107,1295000,5,3,3,house,,,
24/12/2014,699,Bilgola Plateau,2107,940000,3,2,1,house,,,
19/12/2014,700,Avalon Beach,2107,1050000,4,2,3,house,,,
19/12/2014,701,Avalon Beach,2107,975000,4,1,1,house,,,
19/12/2014,702,Bilgola Plateau,2107,970000,3,1,3,house,,,
19/12/2014,703,Bilgola Plateau,2107,940000,4,2,2,house,,,
18/12/2014,704,Bilgola Plateau,2107,1230000,3,2,1,house,,,
15/12/2014,705,Avalon Beach,2107,1600000,5,3,4,house,,,
11/12/2014,706,Clareville,2107,1060000,4,2,2,house,,,
10/12/2014,707,Bilgola Plateau,2107,2120000,4,3,2,house,,,
5/12/2014,708,Avalon Beach,2107,1400000,4,3,2,house,,,
1/12/2014,709,Avalon Beach,2107,1050000,3,1,2,house,,,
29/11/2014,710,Avalon Beach,2107,2010000,3,1,1,house,,,
26/11/2014,711,Bilgola Plateau,2107,1263000,4,2,4,house,,,
22/11/2014,712,Avalon Beach,2107,1050000,3,2,2,house,,,
19/11/2014,713,Avalon Beach,2107,850000,6,3,1,house,,,
17/11/2014,714,Bilgola Plateau,2107,1082750,3,2,1,house,,,
15/11/2014,715,Avalon Beach,2107,920000,4,2,3,house,,,
14/11/2014,716,Avalon Beach,2107,1460000,4,3,2,house,,,
14/11/2014,717,Avalon Beach,2107,1291000,5,3,2,house,,,
14/11/2014,718,Avalon Beach,2107,1020000,4,2,2,house,,,
13/11/2014,719,Bilgola Plateau,2107,940000,3,1,2,house,,,
10/11/2014,720,Bilgola Plateau,2107,1085000,3,1,1,house,,,
7/11/2014,721,Avalon Beach,2107,1040000,3,3,3,house,,,
5/11/2014,722,Avalon Beach,2107,1365000,4,2,2,house,,,
3/11/2014,723,Bilgola Plateau,2107,910000,4,2,2,house,,,
31/10/2014,724,Avalon Beach,2107,1230000,4,2,3,house,,,
31/10/2014,725,Bilgola Plateau,2107,821000,2,1,1,duplex/semi-detached,,,
30/10/2014,726,Avalon Beach,2107,999000,4,2,2,house,,,
25/10/2014,727,Avalon Beach,2107,1380000,4,2,2,house,,,
25/10/2014,728,Avalon Beach,2107,886000,2,2,1,house,,,
24/10/2014,729,Bilgola Plateau,2107,1350000,5,2,2,house,,,
24/10/2014,730,Avalon Beach,2107,1200000,3,1,1,house,,,
23/10/2014,731,Bilgola Plateau,2107,1280000,3,2,2,house,,,
20/10/2014,732,Avalon Beach,2107,1180000,4,2,5,house,,,
18/10/2014,733,Bilgola Plateau,2107,1575000,4,2,2,house,,,
17/10/2014,734,Bilgola Plateau,2107,1115000,5,2,3,house,,,
17/10/2014,735,Avalon Beach,2107,1075000,5,2,3,house,,,
15/10/2014,736,Avalon Beach,2107,3400000,4,3,2,house,,,
14/10/2014,737,Avalon Beach,2107,970000,4,2,1,house,,,
10/10/2014,738,Bilgola Plateau,2107,1325000,4,3,2,house,,,
4/10/2014,739,Avalon Beach,2107,1220000,4,2,1,house,,,
3/10/2014,740,Avalon Beach,2107,1151000,4,2,2,house,,,
3/10/2014,741,Bilgola Plateau,2107,975000,3,1,2,house,,,
1/10/2014,742,Bilgola Plateau,2107,1130000,3,2,3,house,,,
27/09/2014,743,Avalon Beach,2107,1285000,3,1,1,house,,,
24/09/2014,744,Avalon Beach,2107,1840000,4,2,2,house,,,
24/09/2014,745,Clareville,2107,970000,4,3,1,house,,,
19/09/2014,746,Bilgola Plateau,2107,1390000,4,2,2,house,,,
19/09/2014,747,Avalon Beach,2107,1215000,3,2,2,house,,,
15/09/2014,748,Avalon Beach,2107,1250000,3,2,2,house,,,
12/09/2014,749,Bilgola Plateau,2107,1250000,5,4,2,house,,,
9/09/2014,750,Bilgola Plateau,2107,1200000,4,2,2,house,,,
30/08/2014,751,Clareville,2107,915000,4,2,3,house,,,
26/08/2014,752,Avalon Beach,2107,920000,3,3,2,house,,,
22/08/2014,753,Avalon Beach,2107,1437500,4,3,5,house,,,
22/08/2014,754,Avalon Beach,2107,1100000,3,3,2,house,,,
18/08/2014,755,Avalon Beach,2107,1080000,4,3,2,house,,,
15/08/2014,756,Bilgola Plateau,2107,1170000,4,3,2,house,,,
14/08/2014,757,Bilgola Beach,2107,2200000,4,3,2,house,,,
14/08/2014,758,Avalon Beach,2107,1620000,4,2,2,house,,,
14/08/2014,759,Avalon Beach,2107,1026000,3,1,2,house,,,
12/08/2014,760,Avalon Beach,2107,1800000,4,3,3,house,,,
6/08/2014,761,Avalon Beach,2107,925000,3,2,,house,,,
29/07/2014,762,Bilgola Plateau,2107,1250000,3,2,3,house,,,
28/07/2014,763,Bilgola Plateau,2107,2700000,4,4,2,house,,,
21/07/2014,764,Bilgola Plateau,2107,1350000,4,2,2,house,,,
11/07/2014,765,Bilgola Plateau,2107,1067000,5,3,2,house,,,
4/07/2014,766,Bilgola Plateau,2107,1205000,4,2,2,house,,,
1/07/2014,767,Avalon Beach,2107,1395000,4,4,3,house,,,
27/06/2014,768,Bilgola Plateau,2107,1645000,6,2,2,house,,,
26/06/2014,769,Avalon Beach,2107,1170000,3,2,2,house,,,
26/06/2014,770,Bilgola Plateau,2107,1120000,4,3,2,house,,,
23/06/2014,771,Bilgola Plateau,2107,1220000,4,2,2,house,,,
18/06/2014,772,Bilgola Plateau,2107,1000000,4,2,3,house,,,
16/06/2014,773,Avalon Beach,2107,1275000,3,2,2,house,,,
13/06/2014,774,Avalon Beach,2107,1160000,3,1,1,house,,,
13/06/2014,775,Bilgola Plateau,2107,1100000,4,3,2,house,,,
12/06/2014,776,Avalon Beach,2107,1220000,3,1,2,house,,,
6/06/2014,777,Bilgola Plateau,2107,1080000,4,2,2,house,,,
3/06/2014,778,Avalon Beach,2107,1175000,4,2,2,house,,,
2/06/2014,779,Avalon Beach,2107,1665000,4,2,2,house,,,
2/06/2014,780,Avalon Beach,2107,763000,5,1,1,house,,,
29/05/2014,781,Avalon Beach,2107,1995000,4,3,2,house,,,
29/05/2014,782,Avalon Beach,2107,1250000,3,3,2,house,,,
29/05/2014,783,Avalon Beach,2107,1155000,3,2,2,house,,,
24/05/2014,784,Bilgola Plateau,2107,1160000,4,2,2,house,,,
